pureza,entropia,rand index,silhueta,davies-bouldin,n_groups
0.4175586136595312,2.380259879995371,0.12708017243317804,0.0811911843531577,2.094638840086386,2.0
0.4296636085626912,2.379218302981225,0.1142613602606023,0.061293874293235434,2.0770425849718888,2.0
0.43323139653414877,2.338693095644855,0.12615489053521295,0.06711273502886925,2.231145964221969,2.0
0.4887869520897044,2.209007387929974,0.15928913164153366,0.06895245907850145,2.237043318156766,2.142857142857143
0.4350152905198777,2.3814968124855223,0.11494736390852942,0.053405810460681505,2.2717967842136115,2.142857142857143
0.42928134556574915,2.3309922148387257,0.12071529505625551,0.07353170319996648,2.1147100373518555,2.142857142857143
0.42928134556574915,2.3309922148387257,0.12071529505625551,0.07353170319996648,2.1147100373518555,2.142857142857143
-1.0,-1.0,-1.0,-1.0,-1.0,0.0
